theta_deg	R
0.983	5.9436527E-003
0.984	5.9466418E-003
0.985	5.9142509E-003
0.986	5.8472496E-003
0.987	5.7469187E-003
0.988	5.6150248E-003
0.989	5.4537761E-003
0.99	5.2657719E-003
0.991	5.0539402E-003
0.992	4.8214733E-003
0.993	4.5717577E-003
0.994	4.3083089E-003
0.995	4.0347055E-003
0.996	3.7545385E-003
0.997	3.4713729E-003
0.998	3.1887032E-003
0.999	2.9099265E-003
1	2.6383016E-003
1.001	2.3769222E-003
1.002	2.1286733E-003
1.003	1.8961877E-003
1.004	1.6818156E-003
1.005	1.4875856E-003
1.006	1.3151768E-003
1.007	1.1659041E-003
1.008	1.0407052E-003
1.009	9.4014220E-004
1.01	8.6440716E-004
1.011	8.1333163E-004
1.012	7.8640215E-004
1.013	7.8277901E-004
1.014	8.0131803E-004
1.015	8.4059400E-004
1.016	8.9893088E-004
1.017	9.7442977E-004
1.018	1.0650045E-003
1.019	1.1684148E-003
1.02	1.2823031E-003
1.021	1.4042333E-003
1.022	1.5317276E-003
1.023	1.6623058E-003
1.024	1.7935229E-003
1.025	1.9230032E-003
1.026	2.0484775E-003
1.027	2.1678093E-003
1.028	2.2790260E-003
1.029	2.3803380E-003
1.03	2.4701629E-003
1.031	2.5471365E-003
1.032	2.6101274E-003
1.033	2.6582452E-003
1.034	2.6908445E-003
1.035	2.7075291E-003
1.036	2.7081484E-003
1.037	2.6927949E-003
1.038	2.6617942E-003
1.039	2.6156951E-003
1.04	2.5552567E-003
1.041	2.4814336E-003
1.042	2.3953540E-003
1.043	2.2983027E-003
1.044	2.1916993E-003
1.045	2.0770738E-003
1.046	1.9560433E-003
1.047	1.8302851E-003
1.048	1.7015100E-003
1.049	1.5714357E-003
1.05	1.4417586E-003
1.051	1.3141277E-003
1.052	1.1901202E-003
1.053	1.0712222E-003
1.054	9.5880590E-004
1.055	8.5411628E-004
1.056	7.5825769E-004
1.057	6.7218224E-004
1.058	5.9667986E-004
1.059	5.3237326E-004
1.06	4.7971119E-004
1.061	4.3896749E-004
1.062	4.1023959E-004
1.063	3.9345294E-004
1.064	3.8836504E-004
1.065	3.9457440E-004
1.066	4.1153081E-004
1.067	4.3854717E-004
1.068	4.7481401E-004
1.069	5.1941309E-004
1.07	5.7133281E-004
1.071	6.2948395E-004
1.072	6.9271488E-004
1.073	7.5982756E-004
