theta_deg	R
0.734	7.0724282E-003
0.735	6.5060593E-003
0.736	5.9675719E-003
0.737	5.4763472E-003
0.738	5.0510853E-003
0.739	4.7092466E-003
0.74	4.4665043E-003
0.741	4.3362393E-003
0.742	4.3290546E-003
0.743	4.4523943E-003
0.744	4.7102119E-003
0.745	5.1027620E-003
0.746	5.6264857E-003
0.747	6.2740096E-003
0.748	7.0342664E-003
0.749	7.8927306E-003
0.75	8.8317441E-003
0.751	9.8309498E-003
0.752	1.0867808E-002
0.753	1.1918171E-002
0.754	1.2956909E-002
0.755	1.3958576E-002
0.756	1.4898083E-002
0.757	1.5751382E-002
0.758	1.6496148E-002
0.759	1.7112410E-002
0.76	1.7583229E-002
0.761	1.7895235E-002
0.762	1.8039191E-002
0.763	1.8010404E-002
0.764	1.7809099E-002
0.765	1.7440647E-002
0.766	1.6915677E-002
0.767	1.6250053E-002
0.768	1.5464678E-002
0.769	1.4585206E-002
0.77	1.3641507E-002
0.771	1.2667074E-002
0.772	1.1698221E-002
0.773	1.0773193E-002
0.774	9.9311229E-003
0.775	9.2109619E-003
0.776	8.6502898E-003
0.777	8.2841953E-003
0.778	8.1440741E-003
0.779	8.2565499E-003
0.78	8.6424770E-003
0.781	9.3160337E-003
0.782	1.0284042E-002
0.783	1.1545418E-002
0.784	1.3090874E-002
0.785	1.4902871E-002
0.786	1.6955752E-002
0.787	1.9216171E-002
0.788	2.1643750E-002
0.789	2.4191888E-002
0.79	2.6808845E-002
0.791	2.9438917E-002
0.792	3.2023776E-002
0.793	3.4503933E-002
0.794	3.6820225E-002
0.795	3.8915448E-002
0.796	4.0735926E-002
0.797	4.2233214E-002
0.798	4.3365743E-002
0.799	4.4100497E-002
0.8	4.4414680E-002
0.801	4.4297375E-002
0.802	4.3751091E-002
0.803	4.2793263E-002
0.804	4.1457660E-002
0.805	3.9795429E-002
0.806	3.7875973E-002
0.807	3.5787355E-002
0.808	3.3636186E-002
0.809	3.1546909E-002
0.81	2.9660370E-002
0.811	2.8131617E-002
0.812	2.7126878E-002
0.813	2.6819678E-002
0.814	2.7386189E-002
0.815	2.8999729E-002
0.816	3.1824835E-002
0.817	3.6010731E-002
0.818	4.1684922E-002
0.819	4.8946917E-002
0.82	5.7862662E-002
0.821	6.8459921E-002
0.822	8.0725200E-002
0.823	9.4602145E-002
0.824	1.0999195E-001
0.825	1.2675573E-001
0.826	1.4471856E-001
0.827	1.6367552E-001
0.828	1.8339881E-001
0.829	2.0364577E-001
0.83	2.2416757E-001
0.831	2.4471739E-001
0.832	2.6505786E-001
0.833	2.8496766E-001
0.834	3.0424714E-001
0.835	3.2272089E-001
0.836	3.4024093E-001
0.837	3.5668680E-001
0.838	3.7196541E-001
0.839	3.8600898E-001
0.84	3.9877424E-001
0.841	4.1023847E-001
0.842	4.2039776E-001
0.843	4.2926383E-001
0.844	4.3686077E-001
0.845	4.4322315E-001
